재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[036190],금화피에스시,코스닥시장상장법인,423,전기 및 통신 공사업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,      금융수익,6205714192,5907789736,3733648775
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[036190],금화피에스시,코스닥시장상장법인,423,전기 및 통신 공사업,12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,49026136630,32932509058,30183810997
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[036190],금화피에스시,코스닥시장상장법인,423,전기 및 통신 공사업,12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),9879504991,4258031493,5289017709
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[036190],금화피에스시,코스닥시장상장법인,423,전기 및 통신 공사업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,      기타포괄손익,-1492981559,3021583363,1015751871
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[036190],금화피에스시,코스닥시장상장법인,423,전기 및 통신 공사업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,         당기손익으로 재분류되지 않는항목(세후기타포괄손익),-1492981559,3021583363,1015751871
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[036190],금화피에스시,코스닥시장상장법인,423,전기 및 통신 공사업,12,2023-12-31,사업보고서,KRW,entity00176516_udf_IS_201851092141301_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,            기타포괄손익공정가치측정금융자산 평가손익,824463884,-777681486,260316157
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[036190],금화피에스시,코스닥시장상장법인,423,전기 및 통신 공사업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,            확정급여제도의 재측정손익(세후기타포괄손익),-2317445443,3799264849,755435714
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[036190],금화피에스시,코스닥시장상장법인,423,전기 및 통신 공사업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,      당기순이익(손실),36899083112,27415208345,22302494964
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[036190],금화피에스시,코스닥시장상장법인,423,전기 및 통신 공사업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),46778588103,31673239838,27591512673
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[036190],금화피에스시,코스닥시장상장법인,423,전기 및 통신 공사업,12,2023-12-31,사업보고서,KRW,ifrs-full_Revenue,      수익(매출액),2.48099E+11,2.21256E+11,2.05982E+11
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[049080],기가레인,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2023-12-31,사업보고서,KRW,entity00377018_ReAssessmentGainsOnPropertyPlantAndEquipmentOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,            유형자산의 재평가 잉여금,6729289242,0,0
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[049080],기가레인,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,            확정급여제도의 재측정손익(세후기타포괄손익),-1217073813,-32551286,0
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[049080],기가레인,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),-13017790010,-6191587863,2797947043
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[049080],기가레인,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherGains,      기타영업외수익,1883368255,4034501981,4078932904
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[049080],기가레인,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherLosses,      기타영업외비용,3717318248,3378027715,1444563098
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[049080],기가레인,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2023-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,9758582519,9169559105,11093777610
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[049080],기가레인,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,      총포괄손익,-9101091941,-6762026072,4210199959
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[049080],기가레인,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,42802628637,54095416956,55081958243
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[049080],기가레인,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당이익(손실),-172,-85,56
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[049080],기가레인,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,         희석주당이익(손실),-172,-85,56
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[049080],기가레인,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,      금융비용,340535704,803124000,1839085043
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[049080],기가레인,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,      금융수익,578968337,425605249,282658995
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[049080],기가레인,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,-3259207491,2977971242,13891724653
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[049080],기가레인,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),0,816842438,-381748696
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[049080],기가레인,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,      기타포괄손익,5512215429,-32551286,-47439538
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[049080],기가레인,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,      당기순이익(손실),-14613307370,-6729474786,4257639497
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[049080],기가레인,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),-14613307370,-5912632348,3875890801
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[049080],기가레인,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_Revenue,      매출액,39543421146,57073388198,68973682896
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,"            세후기타포괄손익, 지분상품에 대한 투자자산",154440000,0,0
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),289839349,1151860151,-3302347925
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherGains,      기타이익,1131421032,417625702,268662463
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherLosses,      기타손실,40334040,582265078,261944463
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,4787945712,4667044913,5898449400
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,      총포괄손익,1887661892,1340355375,-2398951041
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,17919239399,18197102378,15533175931
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당이익(손실),130,76,-176
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,         희석주당이익(손실),130,76,-176
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,      금융원가,124887977,156032083,89314174
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,      금융수익,632216644,264554603,344074171
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,5077785061,5818905064,2596101475
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),0,0,-505842941
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,      기타포괄손익,-593116,244612080,135972098
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,         당기손익으로 재분류되지 않는항목(세후기타포괄손익),-593116,244612080,135972098
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,            확정급여제도의 재측정손익(세후기타포괄손익),-155033116,244612080,135972098
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,"      종속기업, 공동지배기업과 관계기업으로부터의 기타이익(비용)",0,0,103848
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,      당기순이익(손실),1888255008,1095743295,-2534923139
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),1888255008,1095743295,-3040766080
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[035460],기산텔레콤,코스닥시장상장법인,264,통신 및 방송장비 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_Revenue,      수익(매출액),22997024460,24016007442,18129277406
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,ifrs-full_Revenue,매출액,1.29315E+11,1.16117E+11,1.11831E+11
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,ifrs-full_CostOfSales,매출원가,1.10402E+11,96759467228,89834549138
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,ifrs-full_GrossProfit,매출총이익,18913112005,19357403368,21996868221
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,10696555734,10116547004,10186194188
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),8216556271,9240856364,11810674033
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,ifrs-full_FinanceIncome,금융수익,1069937798,744826707,726139120
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,ifrs-full_FinanceCosts,금융비용,143751206,94315302,30260586
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,dart_OtherGains,기타영업외수익,1091080783,605226942,420462425
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,dart_OtherLosses,기타영업외비용,15373225013,898224918,793738695
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-5139401367,9598369793,12133276297
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,2171809554,2106154661,2425831946
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),-7311210921,7492215132,9707444351
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,기타포괄손익,95044106,657113401,2306503596
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,   당기손익으로 재분류되지 않는 항목,95044106,657113401,2306503596
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,entity00106614_udf_IS_202061617577870_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,      순확정급여부채의 재측정요소,194684089,1051387185,-992075625
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,      기타포괄손익-공정가치금융자산평가손익,-99639983,-564014880,3298579221
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,entity00106614_udf_IS_20226913460701_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,      기타포괄손익-공정가치금융자산처분손익,0,169741096,0
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,총포괄손익,-7216166815,8149328533,12013947947
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],0,0,0
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당이익(손실),-250,257,332
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[092440],기신정기,유가증권시장상장법인,292,특수 목적용 기계 제조업,3,2023-03-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   희석주당이익(손실),-250,257,332
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),6651260920,-15897800139,-3010985732
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,dart_OtherGains,      기타이익,297569961,1568616515,1406909296
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,dart_OtherLosses,      기타손실,355947971,1991760027,1322425746
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,8681155041,12304680301,12625591504
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,      총포괄손익,8231035912,-20316051886,16933089348
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,2.63496E+11,1.98734E+11,1.54072E+11
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         지배기업소유주지분 기본주당손실,58,-358,-68
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,      금융원가,4278063891,2429342201,1727372994
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,      금융수익,933125250,624738721,838181457
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,15332415961,-3593119838,9614605772
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),640317449,-2237450659,-799127184
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,      기타포괄손익,5623409092,-4427955414,19949655883
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,         당기손익으로 재분류되지 않는항목(세후기타포괄손익),5623409092,-4427955414,19949655883
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,entity00129420_udf_IS_2022216133624993_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,            기타포괄손익-공정가치측정지분상품처분손익의 증가,6394619404,-149638076,1596188412
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,            공정가치측정지분상품 평가손익,0,-4705906140,18329104129
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,            확정급여제도의 재측정손익(세후기타포괄손익),-771210312,427588802,24363342
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,      당기순이익(손실),2607626820,-15888096472,-3016566535
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),3247944269,-18125547131,-3815693719
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[013700],까뮤이앤씨,유가증권시장상장법인,411,건물 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_Revenue,      수익(매출액),2.78828E+11,1.9514E+11,1.63687E+11
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[308100],까스텔바작,코스닥시장상장법인,474,"섬유, 의복, 신발 및 가죽제품 소매업",12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),922195363,-6141284807,-2961889809
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[308100],까스텔바작,코스닥시장상장법인,474,"섬유, 의복, 신발 및 가죽제품 소매업",12,2023-12-31,사업보고서,KRW,dart_OtherGains,      기타수익,1164188764,577205036,688661410
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[308100],까스텔바작,코스닥시장상장법인,474,"섬유, 의복, 신발 및 가죽제품 소매업",12,2023-12-31,사업보고서,KRW,dart_OtherLosses,      기타비용,1346274574,2232016462,2380012308
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[308100],까스텔바작,코스닥시장상장법인,474,"섬유, 의복, 신발 및 가죽제품 소매업",12,2023-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,20643549275,34643167525,36875206241
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[308100],까스텔바작,코스닥시장상장법인,474,"섬유, 의복, 신발 및 가죽제품 소매업",12,2023-12-31,사업보고서,KRW,entity01181807_udf_IS_2021813135233148_StatementOfComprehensiveIncomeAbstract,      지분법손익,219643430,491133049,34798584
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[308100],까스텔바작,코스닥시장상장법인,474,"섬유, 의복, 신발 및 가죽제품 소매업",12,2023-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,      총포괄손익,-1971454808,-6080092262,-4744133881
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[308100],까스텔바작,코스닥시장상장법인,474,"섬유, 의복, 신발 및 가죽제품 소매업",12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,21658563308,31054613691,32899723124
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[308100],까스텔바작,코스닥시장상장법인,474,"섬유, 의복, 신발 및 가죽제품 소매업",12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당이익(손실),-307,-936,-697
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[308100],까스텔바작,코스닥시장상장법인,474,"섬유, 의복, 신발 및 가죽제품 소매업",12,2023-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,         희석주당이익(손실),-307,-936,-697
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[308100],까스텔바작,코스닥시장상장법인,474,"섬유, 의복, 신발 및 가죽제품 소매업",12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,      금융비용,5023178188,2517026665,1355668446
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[308100],까스텔바작,코스닥시장상장법인,474,"섬유, 의복, 신발 및 가죽제품 소매업",12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,      금융수익,1809724656,3718632119,1048454724
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[308100],까스텔바작,코스닥시장상장법인,474,"섬유, 의복, 신발 및 가죽제품 소매업",12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,21565744638,28501882718,33913316432
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[308100],까스텔바작,코스닥시장상장법인,474,"섬유, 의복, 신발 및 가죽제품 소매업",12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),-273150743,-83561998,-329583938
